id,year,code,title,totemp
3042,1997,2750,Commercial Printing,578880
3043,1997,2760,Manifold Business Forms,42140
3044,1997,2770,Greeting Cards,27830
3045,1997,2780,"Blankbooks, Looseleaf Binders, and Bookbinding",64830
3046,1997,2790,Service Industries For The Printing Trade,50250
3047,1997,2810,Industrial Inorganic Chemicals,117140
3048,1997,2820,"Plastics Materials and Synthetic Resins, Synthetic Rubber, Cellulosic and Other Ma",159020
3049,1997,2830,Drugs,294410
3050,1997,2840,"Soap, Detergents, and Cleaning Preparations; Perfumes, Cosmetics, and Other Toilet",160100
3051,1997,2850,"Paints, Varnishes, Lacquers, Enamels, and Allied Products",51710
3052,1997,2860,Industrial Organic Chemicals,136840
3053,1997,2870,Agricultural Chemicals,51260
3054,1997,2890,Miscellaneous Chemical Products,93910
3055,1997,2910,Petroleum Refining,93550
3056,1997,2950,Asphalt Paving and Roofing Materials,30730
3057,1997,2990,Miscellaneous Products of Petroleum and Coal,14110
3058,1997,3010,Tires and Inner Tubes,74880
3059,1997,3020,Rubber and Plastics Footwear,5790
3060,1997,3050,"Gaskets, Packing, and Sealing Devices and Rubber",70230
3061,1997,3060,"Fabricated Rubber Products, Not Elsewhere",114020
3062,1997,3080,Miscellaneous Plastics Products,743550
3063,1997,3110,Leather Tanning and Finishing,12900
3064,1997,3130,Boot and Shoe Cut Stock and Findings,2410
3065,1997,3140,"Footwear, Except Rubber",43960
3066,1997,3150,Leather Gloves and Mittens,2340
3067,1997,3160,Luggage,11100
3068,1997,3170,Handbags and Other Personal Leather Goods,10430
3069,1997,3190,"Leather Goods, not elsewhere classified",11830
3070,1997,3210,Flat Glass,15450
3071,1997,3220,"Glass and Glassware, Pressed or Blown",70400
3072,1997,3230,"Glass Products, Made of Purchased Glass",62760
3073,1997,3240,"Cement, Hydraulic",17430
3074,1997,3250,Structural Clay Products,33580
3075,1997,3260,Pottery and Related Products,39290
3076,1997,3270,"Concrete, Gypsum, and Plaster Products",222960
3077,1997,3280,Cut Stone and Stone Products,15570
3078,1997,3290,"Abrasive, Asbestos, and Miscellaneous",78650
3079,1997,3310,"Steel Works, Blast Furnaces, and Rolling And",237990
3080,1997,3320,Iron and Steel Foundries,133550
3081,1997,3330,Primary Smelting and Refining of Nonferrous Metals,38340
3082,1997,3340,Secondary Smelting and Refining of Nonferrous Metals,15630
3083,1997,3350,"Rolling, Drawing, and Extruding of Nonferrous Metals",168970
3084,1997,3360,Nonferrous Foundries (Castings),93530
3085,1997,3390,Miscellaneous Primary Metal Products,31630
3086,1997,3410,Metal Cans and Shipping Containers,37800
3087,1997,3420,"Cutlery, Handtools, and General Hardware",128020
3088,1997,3430,"Heating Equipment, Except Electric and Warm Air; and Plumbing Fixtures",52020
3089,1997,3440,Fabricated Structural Metal Products,470700
3090,1997,3450,"Screw Machine Products, and Bolts, Nuts, Screws, Rivets, and Washers",107720
3091,1997,3460,Metal Forgings and Stampings,264220
3092,1997,3470,"Coating, Engraving, and Allied Services",143020
3093,1997,3480,"Ordnance and Accessories, Except Vehicles and Guided Missiles",39450
3094,1997,3490,Miscellaneous Fabricated Metal Products,270090
3095,1997,3510,Engines and Turbines,76240
3096,1997,3520,Farm and Garden Machinery and Equipment,105050
3097,1997,3530,"Construction, Mining, and Materials Handling",249690
3098,1997,3540,Metalworking Machinery and Equipment,356920
3099,1997,3550,"Special Industry Machinery, Except Metalworking",182490
3100,1997,3560,General Industrial Machinery and Equipment,266100
3101,1997,3570,Computer and Office Equipment,379740
3102,1997,3580,Refrigeration and Service Industry Machinery,201030
3103,1997,3590,Miscellaneous Industrial and Commercial Machinery and Equipment,379150
3104,1997,3610,Electric Transmission and Distribution Equipment,86530
3105,1997,3620,Electrical Industrial Apparatus,158580
3106,1997,3630,Household Appliances,112490
3107,1997,3640,Electric Lighting and Wiring Equipment,187570
3108,1997,3650,"Household Audio and Video Equipment, and Audio Recordings",82930
3109,1997,3660,Communications Equipment,278670
3110,1997,3670,Electronic Components and Accessories,675670
3111,1997,3690,"Miscellaneous Electrical Machinery, Equipment, and Supplies",151130
3112,1997,3710,Motor Vehicles and Motor Vehicle Equipment,1004920
3113,1997,3720,Aircraft and Parts,523710
3114,1997,3730,Ship and Boat Building and Repairing,153360
3115,1997,3740,Railroad Equipment,36400
3116,1997,3750,"Motorcycles, Bicycles, and Parts",17530
3117,1997,3760,Guided Missiles and Space Vehicles and Parts,90930
3118,1997,3790,Miscellaneous Transportation Equipment,53940
3119,1997,3810,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Systems, Instr",157080
3120,1997,3820,"Laboratory Apparatus and Analytical, Optical, Measuring, and Controlling Instrumen",306940
3121,1997,3840,"Surgical, Medical, and Dental Instruments and Supplies",288260
3122,1997,3850,Ophthalmic Goods,37010
3123,1997,3860,Photographic Equipment and Supplies,83800
3124,1997,3870,"Watches, Clocks, Clockwork Operated Devices, and Parts",8160
3125,1997,3910,"Jewelry, Silverware, and Plated Ware",51130
3126,1997,3930,Musical Instruments,14880
3127,1997,3940,"Dolls, Toys, Games and Sporting and Athletic",109670
3128,1997,3950,"Pens, Pencils, and Other Artists' Materials",31480
3129,1997,3960,"Costume Jewelry, Costume Novelties, Buttons, and Miscellaneous Notions, Ecept Prec",23290
3130,1997,3990,Miscellaneous Manufacturing Industries,167100
3131,1997,4010,Railroads,243060
3132,1997,4110,Local and Suburban Passenger Transportation,213370
3133,1997,4120,Taxicabs,30420
3134,1997,4130,Intercity and Rural Bus Transportation,24210
3135,1997,4140,Bus Charter Service,33830
3136,1997,4150,School Buses,149760
3137,1997,4170,Terminal and Service Facilities For Motor Vehicle Passenger Transportation,1740
3138,1997,4210,"Trucking and Courier Services, Except Air",1538930
3139,1997,4220,Public Warehousing and Storage,162000
3140,1997,4230,Terminal and Joint Terminal Maintenance,3920
3141,1997,4410,Deep Sea Foreign Transportation of Freight,14320
3142,1997,4420,Deep Sea Domestic Transportation of Freight,10180
3143,1997,4430,Freight Transportation On The Great Lakes-St. Lawrence Seaway,2260
3144,1997,4440,"Water Transportation of Freight, not elsewhere classified",13980
3145,1997,4480,Water Transportation of Passengers,19760
3146,1997,4490,Services Incidental To Water Transportation,121960
3147,1997,4510,"Air Transportation, Scheduled, and Air Courier",1035830
3148,1997,4520,"Air Transportation, Nonscheduled",47390
3149,1997,4580,"Airports, Flying Fields, and Airport Terminal Services",122740
3150,1997,4610,"Pipelines, Except Natural Gas",14040
3151,1997,4720,Arrangement of Passenger Transportation,219560
3152,1997,4730,Arrangement of Transportation of Freight and Cargo,180210
3153,1997,4740,Rental of Railroad Cars,1980
3154,1997,4780,Miscellaneous Services Incidental To Transportation,45160
3155,1997,4810,Telephone Communications,975840
3156,1997,4820,Telegraph and Other Message Communications,8570
3157,1997,4830,Radio and Television Broadcasting Stations,273630
3158,1997,4840,Cable and Other Pay Television Services,173350
3159,1997,4890,"Communications Services, not elsewhere classified",22070
3160,1997,4910,Electric Services,372460
3161,1997,4920,Gas Production and Distribution,139010
3162,1997,4930,"Combination Electric and Gas, and Other Utility Services",158650
3163,1997,4940,Water Supply,30740
3164,1997,4950,Sanitary Services,164440
3165,1997,4960,Steam and Air-Conditioning Supply,1540
3166,1997,4970,Irrigation Systems,1700
3167,1997,5010,Motor Vehicles and Motor Vehicle Parts and Supplies,518490
3168,1997,5020,Furniture and Home Furnishings,161270
3169,1997,5030,Lumber and Other Construction Materials,261480
3170,1997,5040,Professional and Commercial Equipment and Supplies,882600
3171,1997,5050,"Metals and Minerals, Except Petroleum",150710
3172,1997,5060,Electrical Goods,545380
3173,1997,5070,"Hardware, and Plumbing and Heating Equipment",304490
3174,1997,5080,"Machinery, Equipment, and Supplies",828920
3175,1997,5090,Miscellaneous Durable Goods,344050
3176,1997,5110,Paper and Paper Products,282100
3177,1997,5120,"Drugs, Drug Proprietaries, and Druggists' Sundries",226170
3178,1997,5130,"Apparel, Piece Goods, and Notions",224320
3179,1997,5140,Groceries and Related Products,921840
3180,1997,5150,Farm-Product Raw Materials,113570
3181,1997,5160,Chemicals and Allied Products,154090
3182,1997,5170,Petroleum and Petroleum Products,156540
3183,1997,5180,"Beer, Wine, and Distilled Alcoholic Beverages",154410
3184,1997,5190,Miscellaneous Non-Durable Goods,547340
3185,1997,5210,Lumber and Other Building Materials Dealers,557580
3186,1997,5230,"Paint, Glass and Wallpaper Stores",66960
3187,1997,5250,Hardware Stores,168720
3188,1997,5260,"Retail Nurseries, Lawn and Garden Supply Stores",91280
3189,1997,5270,Mobile Home Dealers,43770
3190,1997,5310,Department Stores,2420650
3191,1997,5330,Variety Stores,141020
3192,1997,5390,Miscellaneous General Merchandise Stores,193990
3193,1997,5410,Grocery Stores,3081930
3194,1997,5420,"Meat and Fish (Seafood) Markets, Including Freezer Provisioners",46330
3195,1997,5430,Fruit and Vegetable Markets,31060
3196,1997,5440,"Candy, Nut, and Confectionery Stores",31010
3197,1997,5450,Dairy Products Stores,13660
3198,1997,5460,Retail Bakeries,207430
3199,1997,5490,Miscellaneous Food Stores,87640
3200,1997,5510,Motor Vehicle Dealers (New and Used),1054000
3201,1997,5520,Motor Vehicle Dealers (Used Only),94540
3202,1997,5530,Auto and Home Supply Stores,400640
3203,1997,5540,Gasoline Service Stations,672860
3204,1997,5550,Boat Dealers,36820
3205,1997,5560,Recreational Vehicle Dealers,26590
3206,1997,5570,Motorcycle Dealers,32420
3207,1997,5590,"Automotive Dealers, not elsewhere classified",9240
3208,1997,5610,Men's and Boys' Clothing and Accessory Stores,86030
3209,1997,5620,Women's Clothing Stores,282740
3210,1997,5630,Women's Accessory and Specialty Stores,54350
3211,1997,5640,Children's and Infants' Wear Stores,42510
3212,1997,5650,Family Clothing Stores,366600
3213,1997,5660,Shoe Stores,211330
3214,1997,5690,Miscellaneous Apparel and Accessory Stores,95510
3215,1997,5710,Home Furniture and Furnishings Stores,519310
3216,1997,5720,Household Appliance Stores,70610
3217,1997,5730,"Radio, Television, Consumer Electronics, and Music Stores",424840
3218,1997,5810,Eating and Drinking Places,7681480
3219,1997,5910,Drug Stores and Proprietary Stores,639500
3220,1997,5920,Liquor Stores,111140
3221,1997,5930,Used Merchandise Stores,117630
3222,1997,5940,Miscellaneous Shopping Goods Stores,1014760
3223,1997,5960,Nonstore Retailers,356710
3224,1997,5980,Fuel Dealers,97720
3225,1997,5990,"Retail Stores, not elsewhere classified",525310
3226,1997,6010,Central Reserve Depository Institutions,22340
3227,1997,6020,Commercial Banks,1474530
3228,1997,6030,Savings Institutions,259960
3229,1997,6060,Credit Unions,175990
3230,1997,6080,Foreign Banking and Branches and Agencies of Foreign Banks,30170
3231,1997,6090,Functions Related To Depository Banking,77310
3232,1997,6110,Federal and Federally-Sponsored Credit Agencies,21820
3233,1997,6140,Personal Credit Institutions,185710
3234,1997,6150,Business Credit Institutions,115150
3235,1997,6160,Mortgage Bankers and Brokers,276380
3236,1997,6210,"Security Brokers, Dealers, and Flotation Companies",456050
3237,1997,6220,Commodity Contracts Brokers and Dealers,16930
3238,1997,6230,Security and Commodity Exchanges,7840
3239,1997,6280,Services Allied With The Exchange of Securities,128880
3240,1997,6310,Life Insurance,384040
3241,1997,6320,Accident and Health Insurance and Medical,347320
3242,1997,6330,"Fire, Marine, and Casualty Insurance",540470
3243,1997,6350,Surety Insurance,20170
3244,1997,6360,Title Insurance,74010
3245,1997,6370,"Pension, Health, and Welfare Funds",46550
3246,1997,6390,"Insurance Carriers, not elsewhere classified",3030
3247,1997,6410,"Insurance Agents, Brokers, and Service",735570
3248,1997,6510,Real Estate Operators (Except Developers) and Lessors,580300
3249,1997,6530,Real Estate Agents and Managers,697750
3250,1997,6540,Title Abstract Offices,34900
3251,1997,6550,Land Subdividers and Developers,116440
3252,1997,6710,Holding Offices,106860
3253,1997,6720,Investment Offices,22990
3254,1997,6730,Trusts,45100
3255,1997,6790,Miscellaneous Investing,45370
3256,1997,7010,Hotels and Motels,1709410
3257,1997,7020,Rooming and Boarding Houses,6820
3258,1997,7030,Camps and Recreational Vehicle Parks,34210
3259,1997,7040,"Organization Hotels and Lodging Houses, On Membership Basis",10370
3260,1997,7210,"Laundry, Cleaning, and Garment Services",444540
3261,1997,7220,"Photographic Studios, Portrait",82460
3262,1997,7230,Beauty Shops,408610
3263,1997,7240,Barber Shops,10910
3264,1997,7250,Shoe Repair Shops and Shoeshine Parlors,4170
3265,1997,7260,Funeral Service and Crematories,100340
3266,1997,7290,Miscellaneous Personal Services,145720
3267,1997,7310,Advertising,258980
3268,1997,7320,"Consumer Credit Reporting Agencies, Mercantile",134870
3269,1997,7330,"Mailing, Reproduction, Commercial Art and Photography, and Stenographic Services",313790
3270,1997,7340,Services To Dwellings and Other Buildings,950100
3271,1997,7350,Miscellaneous Equipment Rental and Leasing,259600
3272,1997,7360,Personnel Supply Services,3221120
3273,1997,7370,"Computer Programming, Data Processing, and Other Computer Related Services",1451030
3274,1997,7380,Miscellaneous Business Services,1782110
3275,1997,7510,"Automotive Rental and Leasing, Without Drivers",198950
3276,1997,7520,Automobile Parking,72320
3277,1997,7530,Automotive Repair Shops,624940
3278,1997,7540,"Automotive Services, Except Repair",227910
3279,1997,7620,Electrical Repair Shops,115280
3280,1997,7630,"Watch, Clock, and Jewelry Repair",5660
3281,1997,7640,Reupholstery and Furniture Repair,22290
3282,1997,7690,Miscellaneous Repair Shops and Related Services,238490
3283,1997,7810,Motion Picture Production and Allied Services,242620
3284,1997,7820,Motion Picture Distribution and Allied Services,17490
3285,1997,7830,Motion Picture Theaters,127380
3286,1997,7840,Video Tape Rental,161620
3287,1997,7910,"Dance Studios, Schools, and Halls",29480
3288,1997,7920,Theatrical Producers (except Motion Picture),175670
3289,1997,7930,Bowling Centers,85350
3290,1997,7940,Commercial Sports,115570
3291,1997,7990,Miscellaneous Amusement and Recreation,1166210
3292,1997,8010,Offices and Clinics of Doctors of Medicine,1782730
3293,1997,8020,Offices and Clinics of Dentists,638430
3294,1997,8030,Offices and Clinics of Doctors of Osteopathy,49090
3295,1997,8040,Offices and Clinics of Other Health Practitioners,441570
3296,1997,8050,Nursing and Personal Care Facilities,1749090
3297,1997,8060,Hospitals,4835870
3298,1997,8070,Medical and Dental Laboratories,200210
3299,1997,8080,Home Health Care Services,711650
3300,1997,8090,"Miscellaneous Health and Allied Services, not elsewhere classified",335950
3301,1997,8110,Legal Services,960840
3302,1997,8210,Elementary and Secondary Schools,7274640
3303,1997,8220,"Colleges, Universities, Professional Schools, and Junior Colleges",2863980
3304,1997,8230,Libraries,22800
3305,1997,8240,Vocational Schools,111100
